"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.810591471E0,1.325788498E-1,-3.357113600E-1,-4.888486862E-2,3.642375585E-1
5.815386888E0,1.170816422E-1,-3.144948483E-1,-6.077957153E-2,3.410414591E-1
5.820182304E0,8.729076385E-2,-2.642185092E-1,-7.773447037E-2,2.889182340E-1
5.824977721E0,5.998611450E-4,-1.801935732E-1,-9.026575089E-2,2.015390519E-1
5.829773086E0,-1.473779678E-1,-2.957582474E-2,-4.639816284E-2,1.573142852E-1
5.834568502E0,-3.088026047E-1,1.061242223E-1,4.607200623E-2,3.297635956E-1
5.839363919E0,-4.409971237E-1,2.481344342E-1,1.082010269E-1,5.174520488E-1
5.844159336E0,-5.681123734E-1,4.080616832E-1,1.779041290E-1,7.217450278E-1
5.848954700E0,-6.522693634E-1,4.787130952E-1,2.835450172E-1,8.573326815E-1
5.853750117E0,-7.435989380E-1,6.101480722E-1,2.042717934E-1,9.833346410E-1
5.858545534E0,-9.272460938E-1,7.731702924E-1,-6.506967545E-2,1.209054044E0
5.863340950E0,-1.076390266E0,8.604058027E-1,-2.731909752E-1,1.404830047E0
5.868136315E0,-1.117540359E0,9.174007177E-1,-4.130630493E-1,1.503709285E0
5.872931731E0,-1.084651947E0,8.731803298E-1,-5.442743301E-1,1.495041231E0
5.877727148E0,-9.545526505E-1,7.903268933E-1,-5.884833336E-1,1.371896496E0
5.882522565E0,-7.471170425E-1,6.717688441E-1,-5.442113876E-1,1.142638740E0
5.887317981E0,-5.509376526E-1,4.943261147E-1,-5.026655197E-1,8.947419904E-1
5.892113346E0,-4.395961761E-1,3.916913867E-1,-5.186505318E-1,7.846434315E-1
5.896908763E0,-4.053220749E-1,3.112357259E-1,-5.396132469E-1,7.431931900E-1
5.901704179E0,-3.432283401E-1,2.577934265E-1,-5.729475021E-1,7.159133917E-1
5.906499596E0,-2.892189026E-1,2.311765552E-1,-4.763345718E-1,6.033115262E-1
5.911294961E0,-2.123079300E-1,1.790314317E-1,-4.453129768E-1,5.248147845E-1
5.916090377E0,-2.051143646E-1,1.798568368E-1,-4.862432480E-1,5.575418195E-1
5.920885794E0,-2.241039276E-1,2.142450213E-1,-6.075897217E-1,6.821207880E-1
5.925681211E0,-2.070465088E-1,1.535935998E-1,-6.846909523E-1,7.316153025E-1
5.930476575E0,-1.707239151E-1,4.103577137E-2,-6.464514732E-1,6.698731947E-1
5.935271992E0,-1.270513535E-1,-4.252427816E-2,-6.644544601E-1,6.778274782E-1
5.940067409E0,1.638031006E-2,-9.980946779E-2,-7.074971199E-1,7.146904358E-1
5.944862825E0,2.608699799E-1,-1.758047938E-1,-7.616162300E-1,8.240265492E-1
5.949658242E0,5.508918762E-1,-2.745303214E-1,-8.032648563E-1,1.011969953E0
5.954453606E0,7.532505989E-1,-3.571810722E-1,-9.203257561E-1,1.241758544E0
5.959249023E0,8.236832619E-1,-4.236947000E-1,-9.981365204E-1,1.361707688E0
5.964044440E0,7.253603935E-1,-4.931022525E-1,-1.093919754E0,1.402126228E0
5.968839856E0,6.162314415E-1,-5.347129107E-1,-1.091350794E0,1.362609864E0
5.973635221E0,4.678030014E-1,-5.752308965E-1,-9.581747055E-1,1.211539929E0
5.978430638E0,3.513736725E-1,-6.125258207E-1,-8.073501587E-1,1.072597603E0
5.983226054E0,2.381134033E-1,-6.349982619E-1,-6.486463547E-1,9.384364011E-1
5.988021471E0,7.585525513E-2,-6.477714181E-1,-5.507912636E-1,8.536585066E-1
5.992816836E0,-9.927749634E-2,-6.202806234E-1,-4.560770988E-1,7.762798421E-1
5.997612252E0,-3.154191971E-1,-5.600687861E-1,-4.660801888E-1,7.939754766E-1
6.002407669E0,-4.344558716E-1,-4.819310308E-1,-4.799685478E-1,8.070806835E-1
6.007203086E0,-4.666137695E-1,-4.477751851E-1,-3.907799721E-1,7.556057258E-1
6.011998450E0,-4.008102417E-1,-4.477946162E-1,-2.421884537E-1,6.479383576E-1
6.016793867E0,-3.636960983E-1,-4.792115688E-1,-1.392369270E-1,6.174993939E-1
6.021589284E0,-3.527317047E-1,-4.730116725E-1,-1.931986809E-1,6.208747282E-1
6.026384700E0,-3.321199417E-1,-4.649000764E-1,-3.078942299E-1,6.490258805E-1
6.031180117E0,-2.189512253E-1,-4.831589460E-1,-3.002414703E-1,6.095302673E-1
6.035975481E0,-9.474658966E-2,-4.750977159E-1,-2.449970245E-1,5.428796348E-1
6.040770898E0,-1.305665970E-1,-3.339367211E-1,-5.699214935E-1,6.733289528E-1
6.045566315E0,-2.919063568E-1,-1.888324916E-1,-8.804185390E-1,9.465747910E-1
6.050361731E0,-3.333549500E-1,-1.422060728E-1,-9.512186050E-1,1.017921866E0
6.055157096E0,-1.731500626E-1,-2.008201182E-1,-7.942738533E-1,8.373652835E-1
6.059952513E0,2.248334885E-1,-3.065372705E-1,-4.236974716E-1,5.692404968E-1
6.064747929E0,4.266881943E-1,-4.015151262E-1,-1.285648346E-1,5.998384186E-1
6.069543346E0,2.726974487E-1,-3.221577406E-1,-1.763720512E-1,4.574457441E-1
6.074338711E0,-2.080640793E-1,-1.983070374E-2,-8.632688522E-1,8.882100141E-1
6.079134127E0,-5.882139206E-1,3.494271636E-1,-1.640708447E0,1.777644274E0
6.083929544E0,-5.268211365E-1,5.192389488E-1,-1.556274652E0,1.723119378E0
6.088724909E0,-1.886835098E-1,4.699381590E-1,-8.540046215E-1,9.928581136E-1
6.093520325E0,-1.716995239E-2,4.263554811E-1,-3.049268723E-1,5.244561002E-1
6.098315742E0,-3.073844910E-1,6.469399333E-1,-5.553183556E-1,9.063084346E-1
6.103111159E0,-8.039493561E-1,1.012803435E0,-1.342183828E0,1.863749660E0
6.107906575E0,-1.130129814E0,1.344634056E0,-1.953741550E0,2.627230517E0
6.112701940E0,-9.689960480E-1,1.427225590E0,-2.073679686E0,2.697419816E0
6.117497356E0,-5.162763596E-1,1.281918287E0,-1.530943632E0,2.062436467E0
6.122292773E0,9.607982635E-2,9.662572742E-1,-7.113785744E-1,1.203720868E0
6.127088190E0,6.238670349E-1,5.092420578E-1,9.742355347E-2,8.111898048E-1
6.131883554E0,5.100221634E-1,2.406476140E-1,2.711358070E-1,6.257383696E-1
6.136678971E0,-5.568790436E-2,1.793045998E-1,-5.284752846E-1,5.608363474E-1
6.141474388E0,-6.183080673E-1,1.721208096E-1,-1.393871784E0,1.534538690E0
6.146269804E0,-7.855510712E-1,1.356278658E-1,-1.698208094E0,1.876005366E0
6.151065169E0,-5.027904510E-1,-1.184045672E-1,-1.432425261E0,1.522714683E0
6.155860586E0,-5.984973907E-2,-4.409269691E-1,-8.364822865E-1,9.474709488E-1
6.160656002E0,1.820755005E-1,-6.666622162E-1,-3.460292816E-1,7.728688518E-1
6.165451419E0,1.394109726E-1,-7.169306874E-1,-3.842611313E-1,8.252767093E-1
6.170246836E0,-1.084899902E-2,-5.873317719E-1,-8.098752499E-1,1.000486997E0
6.175042200E0,-4.872035980E-2,-4.310884476E-1,-1.180293560E0,1.257499030E0
6.179837617E0,9.989452362E-2,-4.201827943E-1,-1.153574944E0,1.231774187E0
6.184633034E0,2.534284592E-1,-3.773887753E-1,-8.778755665E-1,9.885918176E-1
6.189428450E0,2.472324371E-1,-2.260320187E-1,-8.692858219E-1,9.315965820E-1
6.194223815E0,7.433795929E-2,-1.239659786E-1,-9.410638809E-1,9.521002699E-1
6.199019231E0,-6.686496735E-2,-5.488479137E-2,-8.304665089E-1,8.349598113E-1
6.203814648E0,-2.123346329E-1,3.577381372E-2,-7.146348953E-1,7.463704145E-1
6.208610065E0,-3.934202194E-1,1.548804641E-1,-7.063834667E-1,8.232527129E-1
6.213405429E0,-5.125303268E-1,2.687889934E-1,-7.346558571E-1,9.352294303E-1
6.218200846E0,-5.294418335E-1,3.536190391E-1,-7.474296093E-1,9.818381235E-1
6.222996263E0,-4.394874573E-1,3.593420386E-1,-7.614457607E-1,9.497765908E-1
6.227791679E0,-3.834133148E-1,2.476227283E-1,-6.158418655E-1,7.665402722E-1
6.232587044E0,-3.893814087E-1,9.732645750E-2,-5.273985863E-1,6.627515293E-1
6.237382461E0,-4.045333862E-1,-2.005732059E-2,-5.553822517E-1,6.873856285E-1
6.242177877E0,-3.188877106E-1,-1.044575572E-1,-5.944414139E-1,6.826136153E-1
6.246973294E0,-4.177951813E-2,-2.870762348E-1,-4.247841835E-1,5.143927442E-1
6.251768659E0,2.304372787E-1,-4.743750691E-1,-2.501101494E-1,5.836849600E-1
6.256564075E0,2.157278061E-1,-5.488897562E-1,-3.955717087E-1,7.101376117E-1
6.261359492E0,6.741619110E-2,-5.919460654E-1,-5.954780579E-1,8.423415012E-1
6.266154909E0,-6.372451782E-3,-6.250505447E-1,-6.656746864E-1,9.131547403E-1
6.270950273E0,-3.442001343E-2,-6.577661037E-1,-6.254596710E-1,9.083175572E-1
6.275745690E0,6.436157227E-2,-6.781607866E-1,-4.345426559E-1,8.080048170E-1
6.280541106E0,9.838676453E-2,-6.600805521E-1,-1.652278900E-1,6.875220333E-1
6.285336523E0,9.628295898E-2,-5.510153174E-1,-9.029531479E-2,5.666052701E-1
6.290131888E0,-8.302593231E-2,-3.773965836E-1,-2.981386185E-1,4.880656949E-1
6.294927304E0,-2.480478287E-1,-1.678985357E-1,-5.755729675E-1,6.488465801E-1
6.299722721E0,-3.485116959E-1,-1.041750312E-1,-6.881186962E-1,7.783445120E-1
6.304518138E0,-4.315700531E-1,-1.867920160E-2,-7.381880283E-1,8.552912887E-1
6.309313502E0,-5.355606079E-1,4.706287384E-2,-6.791698933E-1,8.662054160E-1
6.314108919E0,-5.631618500E-1,4.075008631E-2,-5.833859444E-1,8.118811483E-1
6.318904336E0,-5.956993103E-1,9.109997749E-2,-6.955618858E-1,9.203060422E-1
6.323699752E0,-6.282396317E-1,1.313014627E-1,-8.428702354E-1,1.059412735E0
6.328495169E0,-6.416282654E-1,1.188396811E-1,-9.369213581E-1,1.141766759E0
6.333290534E0,-5.980310440E-1,1.491633654E-1,-1.025581360E0,1.196539997E0
6.338085950E0,-5.169706345E-1,1.482309699E-1,-1.023571253E0,1.156256532E0
6.342881367E0,-3.751096725E-1,1.351500154E-1,-1.038555145E0,1.112461048E0
6.347676784E0,-2.655086517E-1,1.266411543E-1,-1.008715153E0,1.050732642E0
6.352472148E0,-1.569156647E-1,4.678958654E-2,-9.816420078E-1,9.952049150E-1
6.357267565E0,-1.155881882E-1,-4.191398621E-3,-9.474859238E-1,9.545196555E-1
6.362062981E0,-5.784034729E-2,-1.262745261E-1,-8.610773087E-1,8.722069096E-1
6.366858398E0,3.753280640E-2,-2.073434591E-1,-7.608382702E-1,7.894776089E-1
6.371653763E0,4.921722412E-2,-2.428609729E-1,-7.489094734E-1,7.888404063E-1
6.376449179E0,2.778053284E-2,-2.472959161E-1,-8.150112629E-1,8.521563159E-1
6.381244596E0,-1.219844818E-2,-2.207170129E-1,-9.251811504E-1,9.512228777E-1
6.386040013E0,1.494884491E-2,-2.249264717E-1,-8.748402596E-1,9.034162193E-1
6.390835377E0,5.897808075E-2,-2.904977202E-1,-6.626842022E-1,7.259598414E-1
6.395630794E0,7.707214355E-2,-3.530603349E-1,-3.848805428E-1,5.279438868E-1
6.400426211E0,2.429389954E-2,-3.344702423E-1,-3.007225990E-1,4.504382511E-1
6.405221627E0,-1.202220917E-1,-2.401862144E-1,-4.158954620E-1,4.950876733E-1
6.410016992E0,-1.753711700E-1,-1.134728789E-1,-5.270495415E-1,5.669324128E-1
6.414812409E0,-1.228685379E-1,-2.083462477E-2,-5.178894997E-1,5.326727824E-1
6.419607825E0,-7.979679108E-2,3.820842505E-2,-4.557256699E-1,4.642340980E-1
6.424403242E0,-1.173524857E-1,1.391440630E-2,-2.889285088E-1,3.121616565E-1
6.429198659E0,-1.876382828E-1,-7.826089859E-4,-2.275753021E-1,2.949563625E-1
6.433994023E0,-3.617792130E-1,5.324429274E-2,-3.518390656E-1,5.074543149E-1
6.438789440E0,-4.919643402E-1,4.957872629E-2,-4.516782761E-1,6.697015956E-1
6.443584856E0,-4.528722763E-1,3.380757570E-2,-4.586234093E-1,6.454236456E-1
6.448380273E0,-4.168186188E-1,-1.266175508E-2,-4.661488533E-1,6.254541026E-1
6.453175638E0,-4.147634506E-1,-8.476465940E-2,-5.196142197E-1,6.702333211E-1
6.457971054E0,-4.037618637E-1,-1.513849497E-1,-4.739937782E-1,6.407894720E-1
6.462766471E0,-3.032197952E-1,-2.243751287E-1,-3.467559814E-1,5.123730607E-1
6.467561888E0,-3.132085800E-1,-2.300485671E-1,-3.853831291E-1,5.473044071E-1
6.472357252E0,-3.853092194E-1,-1.572330594E-1,-4.555087090E-1,6.169875310E-1
6.477152669E0,-4.548282623E-1,-3.018474579E-2,-5.804209709E-1,7.380165110E-1
6.481948086E0,-5.050163269E-1,8.431214094E-2,-7.546207905E-1,9.119224556E-1
6.486743502E0,-4.788875580E-1,1.458542943E-1,-7.684886456E-1,9.171595100E-1
6.491538867E0,-2.915239334E-1,1.143913865E-1,-5.447773933E-1,6.283740935E-1
6.496334284E0,-1.980619431E-1,1.116235256E-1,-4.530482292E-1,5.068935221E-1
6.501129700E0,-2.760457993E-1,2.225826979E-1,-6.084856987E-1,7.042720967E-1
6.505925117E0,-3.460979462E-1,3.656197190E-1,-9.165184498E-1,1.045690029E0
6.510720481E0,-2.327098846E-1,4.577782154E-1,-1.160040379E0,1.268624635E0
6.515515898E0,1.522636414E-2,4.524576068E-1,-1.076084137E0,1.167435993E0
6.520311315E0,2.566442490E-1,3.410952687E-1,-7.028865814E-1,8.223513843E-1
6.525106731E0,3.539600372E-1,1.836493015E-1,-2.350358963E-1,4.628786520E-1
6.529902096E0,2.987089157E-1,3.002053499E-2,6.774711609E-2,3.077627667E-1
6.534697513E0,1.352024078E-2,-1.345604658E-2,7.099866867E-2,7.351648151E-2
6.539492929E0,-2.887506485E-1,-4.678785801E-3,-2.018895149E-1,3.523609006E-1
6.544288346E0,-5.604276657E-1,3.940045834E-2,-4.969687462E-1,7.500729960E-1
6.549083711E0,-6.947727203E-1,9.442925453E-3,-6.689159870E-1,9.644930790E-1
6.553879127E0,-7.116241455E-1,-1.365626454E-1,-6.565194130E-1,9.777913991E-1
6.558674544E0,-6.426916122E-1,-2.411370873E-1,-5.536131859E-1,8.818657284E-1
6.563469961E0,-4.531421661E-1,-3.355852365E-1,-3.752603531E-1,6.773297619E-1
6.568265325E0,-2.649602890E-1,-3.606607914E-1,-2.501521111E-1,5.126950749E-1
6.573060742E0,-8.522701263E-2,-3.025221825E-1,-3.605356216E-1,4.782982846E-1
6.577856159E0,-2.301692963E-2,-1.688058376E-1,-5.786938667E-1,6.032510102E-1
6.582651575E0,-2.270126343E-2,-4.775458574E-2,-7.280232906E-1,7.299409288E-1
6.587446992E0,-6.002426147E-2,6.068938971E-2,-8.280518055E-1,8.324397315E-1
6.592242356E0,-3.754997253E-2,9.012222290E-2,-7.323789597E-1,7.388578727E-1
6.597037773E0,-1.296710968E-2,4.101502895E-2,-4.549441338E-1,4.569732414E-1
6.601833190E0,-8.382892609E-2,-1.757609844E-2,-1.281852722E-1,1.541676753E-1
6.606628554E0,-2.163658142E-1,-2.651494741E-2,-6.855010986E-2,2.285089179E-1
6.611423971E0,-4.052991867E-1,8.993268013E-3,-2.025804520E-1,4.531965899E-1
6.616219388E0,-4.555215836E-1,8.095324039E-3,-3.838305473E-1,5.957275690E-1
6.621014804E0,-4.249591827E-1,6.980717182E-3,-4.431288242E-1,6.140050425E-1
6.625810221E0,-3.164939880E-1,-8.460581303E-3,-4.191513062E-1,5.252883431E-1
6.630605586E0,-2.326774597E-1,-4.280692339E-2,-3.716697693E-1,4.405787675E-1
6.635401002E0,-1.352338791E-1,-4.099708796E-2,-3.315730095E-1,3.604297767E-1
6.640196419E0,-9.537601471E-2,-3.168064356E-2,-3.579692841E-1,3.718094346E-1
6.644991836E0,-1.197271347E-1,-3.853362799E-2,-4.028367996E-1,4.220153011E-1
6.649787200E0,-2.244653702E-1,-4.970771074E-2,-4.306073189E-1,4.881375032E-1
6.654582617E0,-3.568210602E-1,-2.021700144E-2,-5.341444016E-1,6.426820659E-1
6.659378034E0,-4.121599197E-1,-5.487084389E-2,-4.755265713E-1,6.316740686E-1
6.664173450E0,-3.601884842E-1,-1.557298303E-1,-1.775937080E-1,4.307285100E-1
6.668968815E0,-3.108501434E-1,-2.154788375E-1,9.052276611E-3,3.783396421E-1
6.673764231E0,-3.375816345E-1,-1.966186166E-1,2.502918243E-3,3.906744232E-1
6.678559648E0,-3.377618790E-1,-1.994766891E-1,-4.148054123E-2,3.944549045E-1
6.683355065E0,-2.806673050E-1,-1.502719522E-1,-7.494688034E-2,3.270670124E-1
6.688150429E0,-1.952362061E-1,-1.134029031E-1,-1.596698761E-1,2.765354659E-1
6.692945846E0,-1.505708694E-1,-1.410219073E-1,-2.027730942E-1,2.892675108E-1
6.697741263E0,-5.859088898E-2,-2.160361707E-1,-7.181978226E-2,2.350799874E-1
6.702536679E0,1.134490967E-2,-2.861150503E-1,3.216028214E-2,2.881402657E-1
6.707332044E0,-7.236480713E-3,-3.109609485E-1,-2.628660202E-2,3.121539101E-1
6.712127461E0,3.577995300E-2,-3.526853025E-1,-3.987789154E-3,3.545180251E-1
6.716922877E0,4.253864288E-2,-4.132772982E-1,-9.871339798E-2,4.270269269E-1
6.721718294E0,-3.181648254E-2,-4.070770442E-1,-3.286213875E-1,5.241335944E-1
6.726513659E0,-2.997398376E-2,-4.959086180E-1,-3.413705826E-1,6.027915657E-1
6.731309075E0,3.330898285E-2,-5.625197887E-1,-3.331441879E-1,6.546167207E-1
6.736104492E0,1.049232483E-2,-6.022464037E-1,-4.534509182E-1,7.539420103E-1
6.740899909E0,-4.911422729E-4,-6.227609515E-1,-4.379186630E-1,7.613174104E-1
6.745695273E0,7.603645325E-3,-5.765995383E-1,-4.747254848E-1,7.469197607E-1
6.750490690E0,2.052116394E-2,-4.284164906E-1,-7.245557308E-1,8.419874195E-1
6.755286106E0,7.344245911E-3,-2.762587965E-1,-8.558781147E-1,8.993887968E-1
6.760081523E0,8.912563324E-2,-1.937731802E-1,-7.276580334E-1,7.582727988E-1
6.764876888E0,1.414947510E-1,-1.236369014E-1,-5.820562840E-1,6.116341763E-1
6.769672304E0,1.218729019E-1,-1.859474182E-2,-5.000751019E-1,5.150474504E-1
6.774467721E0,1.210536957E-1,4.255229235E-2,-4.075431824E-1,4.272658895E-1
6.779263138E0,1.058206558E-1,6.707167625E-2,-2.543683052E-1,2.835486830E-1
6.784058554E0,6.708145142E-2,1.930240989E-1,-3.395071030E-1,3.962616520E-1
6.788853919E0,3.844738007E-2,2.821034789E-1,-4.518024921E-1,5.340281507E-1
6.793649336E0,5.542373657E-2,3.347691894E-1,-4.391925335E-1,5.550065605E-1
6.798444752E0,5.346488953E-2,3.751935959E-1,-5.022556782E-1,6.291975008E-1
6.803240169E0,-1.956558228E-2,4.154723883E-1,-5.812385082E-1,7.147295439E-1
6.808035534E0,-9.664630890E-2,3.655008078E-1,-6.095986366E-1,7.173157236E-1
6.812830950E0,-2.156648636E-1,3.042866588E-1,-6.327509880E-1,7.344899706E-1
6.817626367E0,-3.121881485E-1,2.817301154E-1,-6.886677742E-1,8.069055714E-1
6.822421784E0,-4.054632187E-1,2.403581142E-1,-7.297446728E-1,8.687345580E-1
6.827217148E0,-4.766168594E-1,1.682863235E-1,-7.372486591E-1,8.938789083E-1
6.832012565E0,-4.475774765E-1,1.866613030E-1,-7.542519569E-1,8.966961883E-1
6.836807981E0,-3.453016281E-1,2.188462019E-1,-7.332677841E-1,8.395287474E-1
6.841603398E0,-1.085214615E-1,2.081156373E-1,-5.627710819E-1,6.097543085E-1
6.846398763E0,5.073833466E-2,1.908741593E-1,-4.594607353E-1,5.001114782E-1
6.851194179E0,8.578300476E-2,2.219278812E-1,-4.107038975E-1,4.746455517E-1
6.855989596E0,2.847480774E-2,1.512309909E-1,-2.689433098E-1,3.098582437E-1
6.860785013E0,-9.207916260E-2,1.265732646E-1,-1.396050453E-1,2.097353861E-1
6.865580377E0,-2.635755539E-1,1.164208055E-1,-1.816892624E-1,3.406418421E-1
6.870375794E0,-3.622102737E-1,-5.287766457E-3,7.257461548E-3,3.623215611E-1
6.875171211E0,-4.217281342E-1,-1.096509099E-1,1.455011368E-1,4.594001763E-1
6.879966627E0,-4.637374878E-1,-1.279862523E-1,-5.350685120E-2,4.840412395E-1
6.884761992E0,-4.195814133E-1,-1.749216318E-1,-6.730842590E-2,4.595395128E-1
6.889557409E0,-3.256111145E-1,-1.742112041E-1,-8.974170685E-2,3.800338346E-1
6.894352825E0,-1.205291748E-1,-1.947628856E-1,-1.041312218E-1,2.516012220E-1
6.899148190E0,2.860927582E-2,-1.602776051E-1,-1.486015320E-1,2.204309793E-1
6.903943606E0,1.101846695E-1,-7.838422060E-2,-2.138323784E-1,2.530000662E-1
6.908739023E0,1.388273239E-1,-3.993391991E-3,-2.952651978E-1,3.262981919E-1
6.913534440E0,1.455659866E-1,3.204476833E-2,-3.410699368E-1,3.722163691E-1
6.918329856E0,1.967916489E-1,-2.242732048E-2,-1.241850853E-1,2.337774009E-1
6.923125221E0,2.420186996E-1,-1.050812602E-1,1.129798889E-1,2.870184272E-1
6.927920638E0,2.336406708E-1,-9.710979462E-2,1.871404648E-1,3.147059402E-1
6.932716054E0,1.719913483E-1,-1.677274108E-1,3.177309036E-1,3.983295562E-1
6.937511471E0,1.146316528E-1,-2.283453941E-1,2.934141159E-1,3.890679610E-1
6.942306836E0,-1.643753052E-2,-1.791279316E-1,-6.657266617E-2,1.918044008E-1
6.947102252E0,-1.419000626E-1,-2.036044598E-1,-2.555932999E-1,3.562560017E-1
6.951897669E0,-1.901721954E-1,-1.896359921E-1,-3.026528358E-1,4.046307112E-1
6.956693086E0,-2.826061249E-1,-1.614376903E-1,-4.882817268E-1,5.868112085E-1
6.961488450E0,-2.810907364E-1,-4.338532686E-2,-5.856420994E-1,6.510537284E-1
6.966283867E0,-1.105251312E-1,2.627325058E-2,-5.433816910E-1,5.551303905E-1
6.971079284E0,1.421279907E-1,9.319329262E-2,-3.510894775E-1,3.900630421E-1
6.975874700E0,2.862052917E-1,1.481235027E-1,-2.144165039E-1,3.870768376E-1
6.980670065E0,2.607040405E-1,2.004928589E-1,-1.095786095E-1,3.466575470E-1
6.985465481E0,1.215648651E-2,2.427600622E-1,-9.855079651E-2,2.622832199E-1
6.990260898E0,-3.036565781E-1,3.198627830E-1,-2.594575882E-1,5.117008476E-1
6.995056315E0,-5.298271179E-1,3.197827935E-1,-2.971346378E-1,6.864887493E-1
6.999851679E0,-5.841102600E-1,2.311897874E-1,-9.643602371E-2,6.355575665E-1
7.004647096E0,-6.054859161E-1,1.212527752E-1,3.709125519E-2,6.186203936E-1
7.009442513E0,-6.913948059E-1,9.697723389E-2,4.967164993E-2,6.999275922E-1
7.014237929E0,-7.817201614E-1,7.950472832E-2,-1.592187881E-1,8.017219188E-1
7.019033294E0,-8.001861572E-1,9.504175186E-2,-2.857856750E-1,8.549878788E-1
7.023828711E0,-7.636518478E-1,1.268907189E-1,-4.510564804E-1,8.959449468E-1
7.028624127E0,-6.343040466E-1,1.799026132E-1,-5.307457447E-1,8.464027524E-1
7.033419544E0,-4.530620575E-1,1.827035546E-1,-4.800853729E-1,6.849290344E-1
7.038214909E0,-2.441062927E-1,2.638608217E-1,-4.283452034E-1,5.591869353E-1
7.043010325E0,-6.947612762E-2,2.803740501E-1,-3.876266479E-1,4.834159270E-1
7.047805742E0,1.112422943E-1,2.992108464E-1,-2.870764732E-1,4.293190890E-1
7.052601159E0,1.672086716E-1,3.797478080E-1,-3.864212036E-1,5.669995451E-1
7.057396523E0,1.988830566E-1,4.313260317E-1,-4.068605900E-1,6.254055928E-1
7.062191940E0,2.893800735E-1,4.304222465E-1,-2.733907700E-1,5.862991133E-1
7.066987356E0,4.073534012E-1,3.704204559E-1,-5.614042282E-2,5.534436328E-1
7.071782773E0,4.363832474E-1,3.349269629E-1,-3.565597534E-2,5.512510840E-1
7.076578138E0,3.963251114E-1,2.715853453E-1,-5.972385406E-3,4.804871102E-1
7.081373554E0,3.021574020E-1,2.446557283E-1,-8.547115326E-2,3.980713994E-1
7.086168971E0,1.757755280E-1,2.871016264E-1,-4.154419899E-1,5.347115363E-1
7.090964388E0,1.147346497E-1,2.773022652E-1,-5.144758224E-1,5.956055389E-1
7.095759752E0,1.731367111E-1,1.493558884E-1,-3.511567116E-1,4.190400198E-1
7.100555169E0,1.791305542E-1,4.187715054E-2,-2.337870598E-1,2.974858661E-1
7.105350586E0,8.562755585E-2,-2.870762348E-2,-2.688965797E-1,2.836574987E-1
7.110146002E0,-2.843093872E-2,-3.905522823E-2,-3.369512558E-1,3.403965010E-1
7.114941367E0,-8.946228027E-2,-8.219689131E-2,-2.694997787E-1,2.956179279E-1
7.119736784E0,-1.454973221E-1,-1.152340770E-1,-1.628432274E-1,2.469135070E-1
7.124532200E0,-3.011379242E-1,-6.485527754E-2,-1.718225479E-1,3.527226168E-1
7.129327617E0,-3.681507111E-1,-4.103642702E-2,-1.769247055E-1,4.105134417E-1
7.134122981E0,-3.471498489E-1,-2.916896343E-2,-1.589670181E-1,3.829286603E-1
7.138918398E0,-2.623863220E-1,-7.898151875E-2,-8.449697495E-2,2.867479748E-1
7.143713815E0,-2.566595078E-1,-5.009770393E-2,-2.729749680E-2,2.629240122E-1
7.148509231E0,-2.628936768E-1,2.818512917E-2,-1.580991745E-1,3.080630386E-1
7.153304648E0,-2.216663361E-1,1.032397151E-1,-1.929550171E-1,3.114900351E-1
7.158100013E0,-1.523628235E-1,1.370526552E-1,-1.302947998E-1,2.428468553E-1
7.162895429E0,-8.830451965E-2,1.111861467E-1,-2.340812683E-1,2.737774417E-1
7.167690846E0,-1.052932739E-1,9.030407667E-2,-3.912501335E-1,4.151122339E-1
7.172486211E0,-9.108734131E-2,1.490384340E-2,-3.497238159E-1,3.616984597E-1
7.177281627E0,-2.696704865E-2,-8.381086588E-2,-1.538558006E-1,1.772655927E-1
7.182077044E0,1.061439514E-2,-1.250786781E-1,-8.038520813E-2,1.490608023E-1
7.186872461E0,-3.993797302E-2,-6.903994083E-2,-1.332759857E-1,1.553191665E-1
